"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Krzysztof Michał PASZYK - nr na liście 1";"Błażej Łukasz PARDA - nr na liście 2";"Tadeusz Krzysztof TETERUS - nr na liście 3";"Jarosław Zygmunt MACIEJEWSKI - nr na liście 4";"Tomasz Bronisław KRANC - nr na liście 5";"Marcin PISZCZEK - nr na liście 6";"Agnieszka LINKIEWICZ-MENDEL - nr na liście 7";"Józef Kazimierz KWAŚNIEWICZ - nr na liście 8";"Anna KORPIK - nr na liście 9";"Julian Marian HERMASZCZUK - nr na liście 10";"Jolanta Jadwiga LUBIŃSKA - nr na liście 11";"Małgorzata Anna BEJMA - nr na liście 12";"Lucyna Hanna NAWROT - nr na liście 13";"Sławomira Jadwiga KRÓL - nr na liście 14";"Daniel SZTYCH - nr na liście 15";"Maria Teresa GALAS - nr na liście 16";"Radosław Paweł ŁANOSZKA - nr na liście 17";"Bartłomiej Wojciech GÓRNY - nr na liście 18";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Krzysztof Władysław CZARNECKI - nr na liście 1";"Marta Ryszarda KUBIAK - nr na liście 2";"Grzegorz PIECHOWIAK - nr na liście 3";"Marcin Bartosz PORZUCEK - nr na liście 4";"Michał Witold ZIELIŃSKI - nr na liście 5";"Dorota BANAŚ - nr na liście 6";"Bogdan Włodzimierz FLEMING - nr na liście 7";"Danuta Maria NIJAKA - nr na liście 8";"Maja Małgorzata JANKOWSKA - nr na liście 9";"Józef FELCYN - nr na liście 10";"Maria Lidia MILER - nr na liście 11";"Robert Piotr KASPRZAK - nr na liście 12";"Andrzej Janusz OKPISZ - nr na liście 13";"Rafał PRĘTKOWSKI - nr na liście 14";"Wiesław PIETRUCZUK - nr na liście 15";"Emilia MUZYKA - nr na liście 16";"Maria Joanna KARDASZ - nr na liście 17";"Krzysztof Jakub BŁASZCZYK - nr na liście 18";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Dariusz Marian STANDERSKI - nr na liście 1";"Romuald Kazimierz AJCHLER - nr na liście 2";"Kamil Bartosz BOCIAN - nr na liście 3";"Agnieszka Magdalena GRZECHOWIAK - nr na liście 4";"Katarzyna JÓZEFOWSKA - nr na liście 5";"Anna Elżbieta WILK-BARAN - nr na liście 6";"Jacek Tadeusz FLIEGER - nr na liście 7";"Karolina SMYKOWSKA - nr na liście 8";"Stanisław Tomasz ŚLIWAK - nr na liście 9";"Paulina BIRULA - nr na liście 10";"Andrzej MELIŃSKI - nr na liście 11";"Natalia Ewa MINGE - nr na liście 12";"Maksym KAPLANSKYY - nr na liście 13";"Patrycja Monika BUŚKO - nr na liście 14";"Marta Grażyna BILON - nr na liście 15";"Jakub Paweł MIĘSIKOWSKI - nr na liście 16";"Hanna MAŃKOWSKA - nr na liście 17";"Adam Roman CUKIER - nr na liście 18";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Adam URBAŃSKI - nr na liście 1";"Jerzy Józef MOEGLICH - nr na liście 2";"Patrycja Martyna STEMPNIAK - nr na liście 3";"Małgorzata JĘDRYCH - nr na liście 4";"Agata Jadwiga OSTASZEWSKA - nr na liście 5";"Radosław MUSIAŁ - nr na liście 6";"Justyna Tamara WIATR - nr na liście 7";"Marcin Marian MAHSEL - nr na liście 8";"Radosław KOS - nr na liście 9";"Weronika DOMAGAŁA - nr na liście 10";"Daniel WŁUDARCZAK - nr na liście 11";"Adam FELDMANN - nr na liście 12";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Maria Małgorzata JANYSKA - nr na liście 1";"Jakub Adam RUTNICKI - nr na liście 2";"Iwona Maria KAMIŃSKA-LECH - nr na liście 3";"Zbigniew Czesław AJCHLER - nr na liście 4";"Killion Munzele MUNYAMA - nr na liście 5";"Henryk Marian SZOPIŃSKI - nr na liście 6";"Dorota Ewa TUŁODZIECKA-ADAMS - nr na liście 7";"Janusz MROZKOWIAK - nr na liście 8";"Karolina URYZAJ - nr na liście 9";"Krzysztof POSZWA - nr na liście 10";"Artur Łukasz WRÓBLEWSKI - nr na liście 11";"Tomasz Marek WOJCIECHOWSKI - nr na liście 12";"Lidia NOWAKOWSKA - nr na liście 13";"Arkadiusz Jerzy DOLECKI - nr na liście 14";"Magdalena SROKA - nr na liście 15";"Agnieszka Małgorzata KOWALSKA - nr na liście 16";"Maria Małgorzata JEWSZEL-CHABERSKA - nr na liście 17";"Rafał Maciej LIPSKI - nr na liście 18"
"faf4-db25-f1f1-099e-3532-15ee-1ee3-1f1d";"302902";"38";"9";"wieś";"stały";"Świetlica Wiejska, Reklin 37A, 64-212 Siedlec";"gm. Siedlec";"wolsztyński";"wielkopolskie";"1042";"1123";"470";"572";"0";"1";"0";"0";"0";"0";"0";"0";"0";"572";"0";"0";"572";"11";"7";"4";"0";"561";"71";"23";"6";"1";"2";"2";"3";"6";"0";"4";"1";"5";"0";"1";"4";"1";"3";"0";"9";"256";"70";"51";"24";"15";"12";"16";"1";"6";"2";"1";"3";"3";"3";"6";"1";"11";"7";"24";"98";"6";"7";"1";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"76";"38";"23";"2";"6";"0";"3";"3";"0";"0";"0";"0";"0";"1";"98";"13";"29";"1";"0";"15";"0";"0";"30";"0";"2";"1";"0";"1";"0";"3";"2";"0";"1"
"40ba-a010-9d39-d42a-3e63-a455-cfa6-cd41";"302903";"38";"1";"miasto";"stały";"Gminny Żłobek, ul. Komorowska 4, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1040";"1134";"207";"833";"0";"0";"0";"0";"0";"0";"0";"0";"0";"833";"0";"0";"833";"13";"11";"2";"0";"820";"55";"14";"2";"1";"3";"1";"8";"7";"1";"7";"2";"0";"1";"2";"0";"1";"0";"0";"5";"218";"72";"29";"7";"27";"11";"11";"0";"2";"4";"2";"0";"1";"0";"1";"0";"0";"6";"45";"130";"40";"21";"4";"11";"2";"5";"2";"1";"1";"0";"0";"5";"0";"7";"1";"0";"0";"30";"57";"29";"3";"3";"3";"4";"2";"2";"0";"5";"4";"0";"2";"360";"20";"142";"0";"2";"22";"1";"0";"167";"0";"0";"1";"0";"0";"0";"2";"3";"0";"0"
"fe46-c4b1-f089-35c9-a7cc-ffa6-a39d-e5ab";"302903";"38";"2";"miasto";"stały";"Zespół Szkół Specjalnych, ul. 5 Stycznia 14, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1052";"1129";"323";"729";"0";"10";"0";"0";"0";"0";"0";"0";"0";"728";"0";"0";"728";"17";"13";"4";"0";"711";"53";"15";"2";"1";"3";"2";"2";"7";"0";"8";"0";"2";"2";"1";"2";"0";"1";"0";"5";"189";"60";"16";"7";"24";"20";"14";"0";"6";"1";"0";"1";"1";"1";"2";"1";"4";"5";"26";"79";"23";"3";"3";"3";"4";"1";"2";"1";"1";"1";"0";"6";"0";"1";"0";"0";"2";"28";"55";"22";"14";"4";"2";"2";"3";"2";"1";"1";"3";"1";"0";"335";"20";"134";"5";"1";"28";"0";"0";"145";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9bf2-884f-2a64-4cd4-c6da-6449-5870-bb0d";"302903";"38";"3";"miasto";"stały";"Zespół Szkół Ogólnokształcących, ul. Poniatowskiego 7, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1284";"1397";"351";"933";"1";"4";"0";"0";"0";"0";"0";"0";"0";"933";"0";"0";"933";"5";"2";"3";"0";"928";"63";"15";"7";"1";"2";"2";"9";"8";"2";"4";"0";"1";"1";"3";"2";"0";"2";"0";"4";"273";"96";"24";"8";"26";"21";"20";"1";"2";"9";"0";"2";"4";"0";"2";"0";"3";"4";"51";"126";"25";"14";"5";"4";"1";"6";"1";"2";"1";"1";"0";"7";"1";"0";"1";"0";"0";"57";"56";"32";"8";"0";"5";"2";"3";"0";"1";"1";"1";"0";"3";"410";"33";"200";"2";"2";"45";"0";"0";"120";"2";"1";"0";"0";"1";"1";"0";"0";"0";"3"
"3afe-5756-4409-7207-ed8f-b869-1b62-91c2";"302903";"38";"4";"miasto";"stały";"Szkoła Podstawowa nr 5 z Oddziałami Integracyjnymi, ul. Żegockiego 26, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1348";"1430";"357";"991";"0";"2";"0";"0";"0";"0";"0";"0";"0";"991";"0";"0";"991";"16";"13";"3";"0";"975";"58";"19";"2";"3";"5";"4";"3";"6";"1";"4";"1";"0";"0";"0";"0";"0";"3";"0";"7";"282";"90";"26";"18";"25";"20";"22";"2";"4";"2";"1";"1";"2";"1";"1";"0";"1";"9";"57";"107";"31";"12";"8";"10";"3";"1";"1";"1";"0";"1";"0";"5";"1";"1";"0";"0";"3";"29";"75";"39";"2";"5";"5";"7";"4";"1";"1";"2";"2";"0";"7";"453";"12";"117";"1";"3";"26";"0";"1";"289";"0";"0";"2";"0";"0";"0";"2";"0";"0";"0"
"6627-60b2-baf8-bb10-69c4-0c67-653c-9568";"302903";"38";"5";"miasto";"stały";"Przedszkole nr 3 z Oddziałami Integracyjnymi, ul. Kusocińskiego 2, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1221";"1316";"294";"927";"2";"5";"0";"0";"0";"0";"0";"0";"0";"927";"0";"0";"927";"8";"6";"2";"0";"919";"59";"14";"7";"0";"3";"3";"3";"7";"1";"5";"0";"3";"1";"2";"0";"3";"1";"1";"5";"241";"54";"55";"11";"16";"19";"12";"0";"8";"2";"0";"3";"1";"0";"0";"1";"2";"9";"48";"115";"17";"22";"12";"2";"3";"4";"2";"2";"2";"3";"0";"3";"0";"2";"0";"1";"4";"36";"62";"27";"6";"3";"9";"5";"1";"2";"0";"1";"5";"0";"3";"442";"18";"160";"2";"3";"33";"0";"0";"221";"0";"1";"0";"0";"0";"0";"3";"0";"0";"1"
"73b1-9549-861b-4917-34c6-9968-2b57-ac11";"302903";"38";"6";"miasto";"stały";"Zespół Szkół Zawodowych, ul. Kusocińskiego 1, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1394";"1526";"365";"1029";"2";"6";"0";"0";"0";"0";"0";"0";"0";"1029";"0";"0";"1029";"16";"13";"3";"0";"1013";"76";"25";"8";"3";"6";"3";"1";"6";"1";"3";"0";"3";"3";"5";"0";"1";"2";"0";"6";"308";"71";"77";"10";"32";"27";"14";"2";"7";"2";"1";"2";"2";"0";"2";"1";"4";"2";"52";"141";"40";"9";"7";"6";"2";"2";"1";"2";"1";"2";"1";"8";"1";"5";"0";"0";"0";"54";"64";"38";"1";"2";"6";"5";"3";"3";"2";"2";"1";"0";"1";"424";"30";"133";"1";"3";"37";"0";"1";"215";"0";"0";"1";"0";"1";"0";"2";"0";"0";"0"
"140b-c628-c7ff-1aaf-c8b7-6bb7-4d3c-c02a";"302903";"38";"7";"miasto";"stały";"Szkoła Podstawowa nr 3 z Oddziałami Integracyjnymi Pomnik Tysiąclecia Państwa Polskiego im. Michała Drzymały, ul. Konopnickiej 1, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1074";"1133";"294";"782";"1";"8";"0";"0";"0";"0";"0";"0";"0";"781";"0";"0";"781";"6";"2";"4";"0";"775";"49";"15";"12";"0";"7";"1";"1";"5";"0";"1";"0";"1";"3";"2";"0";"1";"0";"0";"0";"195";"52";"43";"11";"10";"10";"5";"1";"4";"3";"1";"2";"1";"0";"1";"1";"1";"8";"41";"113";"30";"21";"3";"4";"4";"2";"0";"3";"1";"1";"0";"4";"1";"4";"0";"0";"2";"33";"45";"24";"3";"4";"3";"2";"2";"0";"2";"1";"2";"0";"2";"373";"13";"144";"3";"1";"21";"0";"0";"187";"0";"0";"1";"0";"0";"0";"0";"0";"1";"2"
"70b4-cb0f-4a61-1efc-402e-f8cf-ca15-341e";"302903";"38";"8";"miasto";"stały";"Szkoła Podstawowa nr 2 z Oddziałami Integracyjnymi im. Tadeusza Kościuszki, ul. Wschowska 15, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1527";"1632";"423";"1104";"1";"4";"0";"0";"0";"0";"0";"0";"0";"1101";"0";"0";"1101";"10";"7";"3";"0";"1091";"75";"26";"5";"0";"5";"0";"6";"12";"0";"2";"0";"1";"2";"2";"0";"0";"1";"0";"13";"218";"62";"37";"10";"9";"19";"15";"0";"3";"2";"0";"1";"2";"0";"2";"0";"0";"8";"48";"105";"29";"9";"3";"4";"4";"4";"5";"0";"1";"2";"0";"0";"0";"5";"0";"1";"1";"37";"103";"65";"8";"6";"1";"3";"3";"1";"1";"3";"7";"0";"5";"590";"22";"197";"8";"1";"44";"0";"0";"312";"1";"0";"0";"0";"0";"1";"2";"0";"0";"2"
"a12e-2a74-ef17-defb-aaaa-02ed-59bc-2e19";"302903";"38";"9";"wieś";"stały";"Zespół Szkolno-Przedszkolny, ul. Szkolna 19, 64-211 Obra";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1590";"1762";"455";"1135";"0";"10";"0";"0";"0";"0";"0";"0";"0";"1135";"0";"0";"1135";"23";"16";"7";"0";"1112";"106";"34";"9";"1";"3";"3";"7";"4";"2";"4";"1";"5";"1";"7";"0";"0";"3";"0";"22";"547";"55";"72";"12";"23";"18";"9";"0";"8";"1";"1";"3";"0";"1";"1";"0";"3";"35";"305";"91";"20";"22";"5";"2";"2";"1";"1";"0";"1";"2";"0";"4";"0";"3";"0";"0";"2";"26";"66";"32";"1";"2";"8";"3";"4";"1";"3";"2";"6";"3";"1";"302";"21";"95";"4";"1";"38";"6";"0";"130";"2";"0";"1";"1";"0";"1";"1";"0";"0";"1"
"c9f1-963b-877a-c910-8e3b-a15a-e0a3-60b3";"302903";"38";"10";"wieś";"stały";"Wiejski Dom Kultury, ul. Poprzeczna 2, 64-224 Świętno";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"872";"949";"317";"555";"0";"26";"0";"0";"0";"0";"0";"0";"0";"555";"0";"0";"555";"11";"8";"3";"0";"544";"59";"24";"2";"1";"2";"1";"3";"3";"3";"3";"0";"3";"0";"3";"2";"1";"1";"1";"6";"237";"52";"36";"17";"19";"7";"14";"0";"9";"2";"1";"0";"2";"2";"2";"1";"1";"3";"69";"68";"26";"6";"4";"3";"0";"1";"3";"0";"1";"2";"0";"0";"1";"2";"0";"0";"0";"19";"36";"24";"0";"2";"2";"1";"2";"1";"1";"1";"2";"0";"0";"144";"25";"50";"2";"2";"16";"2";"1";"38";"0";"0";"0";"1";"3";"0";"1";"2";"0";"1"
"54bd-a648-c5e8-bef7-ef95-a429-6f7e-6c02";"302903";"38";"11";"wieś";"stały";"Zespół Szkolno-Przedszkolny, ul. Stradyńska 15a, 64-223 Kębłowo";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1395";"1546";"513";"882";"0";"2";"0";"0";"0";"0";"0";"0";"0";"882";"0";"0";"882";"34";"27";"7";"0";"848";"126";"26";"7";"3";"11";"4";"10";"10";"2";"16";"0";"5";"1";"6";"3";"5";"3";"1";"13";"342";"69";"69";"26";"47";"17";"14";"2";"12";"9";"1";"5";"1";"1";"1";"1";"3";"4";"60";"75";"13";"5";"4";"5";"3";"4";"1";"3";"2";"1";"0";"4";"1";"7";"0";"1";"2";"19";"47";"20";"3";"3";"7";"4";"4";"0";"0";"4";"2";"0";"0";"258";"29";"83";"4";"3";"25";"0";"0";"109";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0"
"65b7-c1e2-d91a-6249-6858-f373-aa53-0f6e";"302903";"38";"12";"wieś";"stały";"Szkoła Podstawowa, Wroniawy ul. Dworcowa 33, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"905";"997";"333";"576";"0";"0";"0";"0";"0";"0";"0";"0";"0";"576";"0";"0";"576";"21";"15";"6";"0";"555";"79";"29";"8";"0";"3";"1";"1";"7";"1";"12";"1";"1";"0";"2";"2";"0";"4";"0";"7";"234";"55";"39";"13";"25";"41";"9";"2";"6";"6";"1";"6";"2";"0";"1";"0";"3";"1";"24";"52";"15";"7";"4";"1";"1";"1";"2";"2";"1";"0";"0";"3";"1";"3";"0";"1";"1";"9";"30";"13";"2";"4";"0";"3";"1";"3";"0";"1";"2";"1";"0";"160";"24";"56";"0";"1";"16";"0";"0";"58";"1";"0";"0";"2";"1";"0";"0";"1";"0";"0"
"c829-efb5-bcfa-a067-0aed-e7ca-99f1-c68e";"302903";"38";"13";"wieś";"stały";"Szkoła Podstawowa im. Stanisława Mikołajczyka, Stary Widzim 24, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"987";"1088";"300";"687";"0";"4";"0";"0";"0";"0";"0";"0";"0";"687";"0";"0";"687";"6";"4";"2";"0";"681";"69";"16";"9";"2";"2";"5";"4";"10";"1";"6";"0";"4";"0";"2";"1";"0";"0";"0";"7";"232";"65";"36";"19";"22";"22";"8";"0";"5";"3";"1";"1";"2";"0";"2";"3";"5";"5";"33";"66";"20";"5";"3";"1";"3";"1";"1";"1";"0";"0";"0";"2";"2";"2";"1";"0";"0";"24";"74";"45";"4";"2";"1";"3";"6";"2";"3";"2";"5";"0";"1";"240";"19";"71";"1";"5";"30";"1";"0";"108";"1";"0";"1";"0";"0";"0";"1";"0";"0";"2"
"bd1f-86b6-3406-7746-4b40-6753-13e2-ab95";"302903";"38";"14";"wieś";"stały";"Świetlica Wiejska, Niałek Wielki 30, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"539";"587";"133";"406";"0";"2";"0";"0";"0";"0";"0";"0";"0";"406";"0";"0";"406";"5";"3";"2";"0";"401";"45";"16";"9";"1";"1";"0";"2";"1";"2";"3";"0";"2";"0";"0";"0";"0";"1";"3";"4";"109";"26";"20";"3";"17";"8";"3";"1";"4";"1";"0";"0";"0";"0";"0";"0";"0";"1";"25";"37";"6";"5";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"2";"0";"1";"0";"20";"30";"14";"0";"2";"2";"1";"3";"0";"1";"1";"4";"0";"2";"180";"9";"68";"0";"0";"22";"1";"2";"71";"0";"0";"1";"1";"0";"1";"1";"1";"0";"2"
"c081-715e-8ee6-4585-3f30-c4df-1d62-8a10";"302903";"38";"15";"wieś";"stały";"Zespół Szkół Rolniczych i Technicznych, Powodowo 1, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"389";"421";"129";"260";"0";"0";"0";"0";"0";"0";"0";"0";"0";"260";"0";"0";"260";"8";"6";"2";"0";"252";"29";"12";"2";"0";"2";"4";"1";"3";"0";"2";"1";"1";"0";"1";"0";"0";"0";"0";"0";"70";"21";"10";"4";"0";"5";"7";"0";"2";"2";"0";"1";"1";"0";"0";"0";"1";"0";"16";"45";"6";"5";"5";"2";"0";"1";"2";"0";"0";"0";"0";"0";"0";"4";"0";"0";"2";"18";"19";"10";"2";"2";"1";"0";"2";"1";"0";"0";"0";"0";"1";"89";"6";"39";"3";"2";"15";"1";"0";"21";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"e5b9-b14b-32d6-229e-0017-268f-c3ca-738d";"302903";"38";"16";"wieś";"stały";"Sala Wiejska w Chorzeminie, Chorzemin 55Z, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"609";"674";"186";"423";"0";"1";"0";"0";"0";"0";"0";"0";"0";"423";"0";"0";"423";"11";"9";"2";"0";"412";"44";"14";"4";"1";"4";"1";"2";"3";"1";"6";"0";"2";"0";"2";"0";"0";"0";"0";"4";"119";"22";"12";"5";"12";"12";"5";"2";"4";"2";"0";"1";"1";"0";"0";"0";"1";"0";"40";"51";"8";"4";"1";"2";"0";"1";"1";"1";"1";"2";"1";"0";"0";"4";"0";"1";"0";"24";"35";"27";"2";"1";"1";"2";"1";"1";"0";"0";"0";"0";"0";"163";"11";"63";"3";"2";"11";"0";"1";"68";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0"
"cd41-c753-d93d-0c06-e3b3-e173-6e6b-d06a";"302903";"38";"17";"wieś";"stały";"Szkoła Filialna, Adamowo 56, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"754";"837";"231";"523";"0";"1";"0";"0";"0";"0";"0";"0";"0";"523";"0";"0";"523";"3";"1";"2";"0";"520";"63";"15";"4";"2";"6";"0";"4";"7";"0";"3";"0";"2";"0";"1";"1";"0";"4";"0";"14";"154";"25";"20";"14";"21";"21";"8";"0";"10";"4";"1";"3";"1";"0";"1";"1";"0";"2";"22";"48";"16";"4";"3";"3";"2";"0";"1";"0";"0";"0";"0";"1";"1";"5";"1";"0";"1";"10";"43";"24";"2";"2";"2";"3";"4";"3";"0";"1";"1";"0";"1";"212";"7";"52";"1";"1";"21";"1";"0";"119";"0";"1";"2";"3";"0";"0";"1";"3";"0";"0"
"7635-df2c-4d71-24e5-ed2a-e90e-f09c-2cfa";"302903";"38";"18";"wieś";"stały";"Sala Wiejska, Nowe Tłoki 28c, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"496";"537";"120";"376";"0";"1";"0";"0";"0";"0";"0";"0";"0";"376";"0";"0";"376";"4";"0";"4";"0";"372";"41";"14";"5";"1";"0";"0";"8";"8";"0";"1";"0";"0";"0";"0";"2";"0";"1";"0";"1";"117";"40";"8";"5";"17";"14";"4";"0";"2";"4";"1";"2";"1";"0";"0";"0";"2";"1";"16";"29";"8";"6";"2";"2";"0";"0";"0";"0";"0";"1";"0";"1";"0";"5";"0";"0";"1";"3";"20";"10";"0";"2";"3";"0";"1";"1";"2";"0";"0";"0";"1";"165";"14";"51";"0";"1";"20";"1";"0";"75";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0"
"a639-fc2a-1a76-bdac-27d7-e5a4-7dee-1d5d";"302903";"38";"19";"wieś";"stały";"Szkoła Filialna, Tłoki 43, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"547";"590";"198";"349";"0";"0";"0";"0";"0";"0";"0";"0";"0";"349";"0";"0";"349";"23";"14";"9";"0";"326";"40";"12";"0";"1";"2";"0";"4";"6";"0";"7";"0";"2";"2";"1";"1";"0";"1";"0";"1";"162";"49";"17";"10";"25";"22";"8";"3";"4";"2";"1";"0";"1";"1";"1";"1";"0";"2";"15";"17";"4";"5";"3";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"23";"16";"0";"1";"2";"2";"0";"0";"0";"0";"0";"2";"0";"84";"5";"23";"2";"0";"11";"0";"0";"37";"1";"1";"0";"0";"2";"0";"1";"0";"0";"1"
"f0ca-1445-9d8c-41c8-cf90-8cf3-b5eb-aeba";"302903";"38";"20";"wieś";"stały";"Szkoła Filialna, Stara Dąbrowa 12A, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"993";"1077";"406";"587";"0";"0";"0";"0";"0";"0";"0";"0";"0";"587";"0";"0";"587";"12";"10";"2";"0";"575";"70";"25";"4";"1";"4";"0";"2";"9";"0";"4";"0";"1";"0";"4";"0";"3";"1";"0";"12";"262";"61";"38";"12";"47";"30";"13";"1";"14";"3";"0";"5";"3";"0";"0";"0";"2";"6";"27";"49";"10";"8";"0";"1";"0";"1";"0";"1";"0";"4";"0";"1";"0";"4";"0";"0";"0";"19";"30";"13";"0";"3";"1";"2";"3";"2";"2";"2";"2";"0";"0";"164";"14";"35";"2";"2";"16";"1";"0";"91";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1"
"4344-f9a5-591b-5306-d8aa-c9a0-783f-9594";"302903";"38";"21";"wieś";"stały";"Szkoła Podstawowa, Karpicko ul. Wczasowa 72, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"1240";"1336";"305";"935";"2";"2";"0";"0";"0";"0";"0";"0";"0";"935";"0";"0";"935";"12";"7";"5";"0";"923";"63";"18";"6";"0";"4";"1";"4";"7";"0";"8";"0";"3";"0";"3";"1";"0";"0";"0";"8";"295";"103";"42";"16";"56";"12";"12";"0";"2";"1";"0";"1";"0";"0";"1";"1";"2";"8";"38";"76";"24";"7";"0";"4";"3";"0";"1";"1";"0";"2";"0";"2";"1";"3";"0";"0";"1";"27";"66";"31";"4";"2";"6";"0";"6";"2";"1";"1";"4";"4";"5";"423";"32";"188";"5";"4";"43";"0";"2";"144";"2";"0";"0";"0";"1";"0";"0";"1";"0";"1"
"6647-e0ef-3ca8-1c3d-c0ce-7a7b-ef01-852b";"302903";"38";"22";"miasto";"dom pomocy społecznej";"Dom Pomocy Społecznej, ul. Poznańska 29, 64-200 Wolsztyn";"gm. Wolsztyn";"wolsztyński";"wielkopolskie";"70";"74";"37";"33";"0";"6";"0";"0";"0";"0";"0";"0";"0";"33";"0";"0";"33";"0";"0";"0";"0";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
