"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata";"Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów";"Jarosław Wojciech OBREMSKI";"Dariusz Paweł STASIAK";"Bogdan Andrzej ZDROJEWSKI"
"5098-f936-4d70-5a48-7921-1ff7-a896-e350";"022304";"6";"12";"wieś";"stały";"Niepubliczna Szkoła Podstawowa w Zachowicach, Zachowice ul. Słoneczna 4, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"800";"922";"275";"525";"0";"6";"0";"0";"0";"0";"0";"0";"0";"525";"0";"0";"525";"8";"1";"7";"0";"517";"276";"59";"182"
"da23-6e81-eaf8-0b31-e076-edbc-a2ce-8957";"022305";"6";"1";"wieś";"stały";"Szkoła Podstawowa im. UNICEF, Bielany Wrocławskie ul. Akacjowa 1, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"1700";"1761";"321";"1379";"0";"29";"0";"0";"0";"0";"0";"0";"0";"1378";"0";"0";"1378";"18";"13";"5";"0";"1360";"311";"149";"900"
"1e14-0bab-7cea-4e01-c60f-a105-75d5-7cc2";"022305";"6";"2";"wieś";"stały";"Świetlica Wiejska, Tyniec Mały ul. Świdnicka 6, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"1200";"1305";"197";"1003";"0";"18";"0";"0";"0";"0";"0";"0";"0";"1003";"0";"0";"1003";"19";"3";"16";"0";"984";"274";"103";"607"
"0c36-baae-4c8b-a3d9-030b-b3e7-afc8-1ec4";"022305";"6";"3";"wieś";"stały";"Powiatowy Zespół Szkół Nr 1, Krzyżowice ul. Główna 2, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"1100";"1224";"320";"780";"0";"3";"0";"0";"0";"0";"0";"0";"0";"780";"0";"0";"780";"14";"6";"8";"0";"766";"272";"109";"385"
"a4ec-3794-bcb2-329e-b097-ebf1-840b-bb65";"022305";"6";"4";"wieś";"stały";"Szkoła Podstawowa im. Polskich Odkrywców i Podróżników, ul. Parkowa 7, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"1500";"1661";"375";"1125";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1124";"0";"0";"1124";"25";"7";"18";"0";"1099";"430";"141";"528"
"fe79-32d8-01c3-66c2-b2a9-bbd3-a4f4-f67d";"022305";"6";"5";"wieś";"stały";"Zespół Szkolno-Przedszkolny, Pustków Żurawski ul. Kolejowa 46, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"800";"876";"354";"446";"0";"1";"0";"0";"0";"0";"0";"0";"0";"446";"0";"0";"446";"9";"0";"9";"0";"437";"204";"60";"173"
"5b1a-efc9-e868-dc93-7908-2592-45da-6105";"022305";"6";"6";"wieś";"stały";"Świetlica Wiejska, Wierzbice ul. Tarnopolska 15, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"800";"875";"310";"490";"2";"6";"0";"0";"0";"0";"0";"0";"0";"490";"0";"0";"490";"13";"3";"10";"0";"477";"230";"53";"194"
"eee6-46bf-c58a-00b6-0ee7-6fba-9337-b5d9";"022305";"6";"7";"wieś";"stały";"Świetlica Wiejska, Rolantowice 4a, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"1100";"1230";"413";"687";"0";"3";"0";"0";"0";"0";"0";"0";"0";"687";"0";"0";"687";"5";"0";"5";"0";"682";"271";"93";"318"
"782b-ff19-ffaa-a9b6-76a1-f2e9-2ae4-950e";"022305";"6";"8";"wieś";"stały";"Świetlica Wiejska, Tyniec nad Ślęzą ul. Sportowa 1, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"700";"825";"241";"459";"0";"2";"0";"0";"0";"0";"0";"0";"0";"459";"0";"0";"459";"6";"3";"3";"0";"453";"237";"65";"151"
"a5e4-efd4-b4b8-b0ce-9013-8968-2237-3554";"022305";"6";"9";"wieś";"stały";"Świetlica Wiejska, Domasław ul. Wrocławska 35, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"1099";"1200";"339";"760";"0";"5";"0";"0";"0";"0";"0";"0";"0";"760";"0";"0";"760";"16";"5";"11";"0";"744";"317";"88";"339"
"1f49-98e6-b754-02e1-58e1-65c0-f85a-6797";"022305";"6";"10";"wieś";"stały";"Zespół Szkolno-Przedszkolny, Wysoka ul. Chabrowa 99, 52-200 Wrocław";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"1200";"1401";"175";"1025";"0";"24";"0";"0";"0";"0";"0";"0";"0";"1025";"0";"0";"1025";"7";"3";"4";"0";"1018";"229";"127";"662"
"fa8e-be8b-e553-bcbb-a4e9-1661-621c-857c";"022305";"6";"11";"wieś";"stały";"Zespół Szkolno-Przedszkolny, Wysoka ul. Chabrowa 99, 52-200 Wrocław";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"1401";"1373";"224";"1175";"0";"16";"0";"0";"0";"0";"0";"0";"0";"1177";"0";"0";"1177";"7";"3";"4";"0";"1170";"191";"120";"859"
"65b2-c7fa-6a64-05d7-7af6-b680-2116-bb5d";"022305";"6";"12";"wieś";"stały";"Szkoła Podstawowa im. UNICEF, Bielany Wrocławskie ul. Akacjowa 1, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"999";"986";"190";"809";"0";"7";"0";"0";"0";"0";"0";"0";"0";"809";"0";"0";"809";"2";"1";"1";"0";"807";"160";"102";"545"
"7a0f-90a8-123e-b635-3812-c20d-d6c7-d787";"022305";"6";"13";"wieś";"stały";"Świetlica Wiejska, Ślęza ul. Główna 17, 55-040 Kobierzyce";"gm. Kobierzyce";"wrocławski";"dolnośląskie";"599";"652";"61";"538";"0";"13";"0";"0";"0";"0";"0";"0";"0";"538";"0";"0";"538";"8";"2";"6";"0";"530";"121";"60";"349"
"9bde-9bdb-380e-01f6-eaba-2c53-996b-d6ff";"022306";"6";"1";"wieś";"stały";"Gminny Ośrodek Kultury, ul. Spółdzielcza 6, 55-081 Mietków";"gm. Mietków";"wrocławski";"dolnośląskie";"1600";"1753";"537";"1063";"1";"7";"0";"0";"0";"0";"0";"0";"0";"1063";"0";"0";"1063";"9";"1";"8";"0";"1054";"504";"147";"403"
"b36f-9ef8-c680-912f-cf4a-8aab-afd7-f061";"022306";"6";"2";"wieś";"stały";"Świetlica wiejska w Maniowie, Maniów ul. Główna 2C, 55-081 Mietków";"gm. Mietków";"wrocławski";"dolnośląskie";"699";"769";"249";"450";"0";"0";"0";"0";"0";"0";"0";"0";"0";"450";"0";"0";"450";"4";"0";"4";"0";"446";"207";"71";"168"
"4e74-a3cf-b54e-0b61-d79a-9b74-2f1a-120f";"022306";"6";"3";"wieś";"stały";"Świetlica wiejska w Domanicach, Domanice 12A, 55-081 Mietków";"gm. Mietków";"wrocławski";"dolnośląskie";"500";"521";"204";"296";"0";"0";"0";"0";"0";"0";"0";"0";"0";"296";"0";"0";"296";"7";"4";"3";"0";"289";"95";"40";"154"
"66d8-7e98-f40f-d93b-4677-e2fd-8a95-34d2";"022306";"6";"4";"wieś";"dom pomocy społecznej";"Dom Pomocy Społecznej ""Dom Nad Zalewem"" w Borzygniewie, Borzygniew ul. Sportowa 2, 55-081 Mietków";"gm. Mietków";"wrocławski";"dolnośląskie";"74";"69";"36";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"0";"38";"2";"0";"2";"0";"36";"31";"2";"3"
"09c6-65c5-d802-36a7-84ef-a180-9808-fcbe";"022307";"6";"1";"miasto";"stały";"Szkoła Podstawowa Nr 1 w Sobótce, ul. Świdnicka 20, 55-050 Sobótka";"gm. Sobótka";"wrocławski";"dolnośląskie";"2100";"2308";"665";"1435";"3";"20";"0";"0";"0";"0";"0";"0";"0";"1435";"0";"0";"1435";"26";"8";"18";"0";"1409";"541";"169";"699"
"189d-48d7-1c06-dadc-5b4e-c525-6922-1fd5";"022307";"6";"2";"miasto";"stały";"Szkoła Podstawowa Nr 1 w Sobótce, ul. Świdnicka 20, 55-050 Sobótka";"gm. Sobótka";"wrocławski";"dolnośląskie";"1301";"1441";"356";"945";"1";"7";"0";"0";"0";"0";"0";"0";"0";"945";"0";"0";"945";"8";"2";"6";"0";"937";"338";"91";"508"
"3412-3d44-51fd-a451-7688-9ba2-6441-cdb0";"022307";"6";"3";"miasto";"stały";"Szkoła Podstawowa Nr 2 w Sobótce, ul. Marii Skłodowskiej-Curie 19, 55-050 Sobótka";"gm. Sobótka";"wrocławski";"dolnośląskie";"1599";"1763";"508";"1090";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1091";"0";"0";"1091";"17";"11";"6";"0";"1074";"434";"137";"503"
"60c1-d817-87cb-dd37-ab30-9952-034c-fb2e";"022307";"6";"4";"wieś";"stały";"Szkoła Podstawowa w Świątnikach, Świątniki ul. Parkowa 6, 55-050 Sobótka";"gm. Sobótka";"wrocławski";"dolnośląskie";"1699";"1922";"615";"1084";"1";"11";"0";"0";"0";"0";"0";"0";"0";"1084";"0";"0";"1084";"22";"5";"17";"0";"1062";"523";"121";"418"
"592a-eb17-35d4-1042-f9c4-512e-e23c-6e27";"022307";"6";"5";"wieś";"stały";"Szkoła Podstawowa w Rogowie Sobóckim, Rogów Sobócki ul. Szkolna 7, 55-050 Sobótka";"gm. Sobótka";"wrocławski";"dolnośląskie";"1200";"1373";"471";"729";"0";"2";"0";"0";"0";"0";"0";"0";"0";"729";"0";"0";"729";"13";"10";"3";"0";"716";"330";"95";"291"
"e29b-590b-4082-8137-a7f6-52cf-fe39-6d53";"022307";"6";"6";"wieś";"stały";"Niepubliczna Szkoła Podstawowa w Rękowie, Ręków ul. Nasławicka 21, 55-050 Sobótka";"gm. Sobótka";"wrocławski";"dolnośląskie";"1301";"1405";"602";"699";"0";"4";"0";"0";"0";"0";"0";"0";"0";"698";"0";"0";"698";"13";"5";"8";"0";"685";"333";"97";"255"
"4a68-0867-808c-06ca-aa0b-3b67-6e3c-ec0e";"022308";"6";"1";"wieś";"stały";"Centrum Kultury, ul. Główna 82, 55-010 Święta Katarzyna";"gm. Siechnice";"wrocławski";"dolnośląskie";"850";"956";"180";"670";"0";"3";"0";"0";"0";"0";"0";"0";"0";"670";"0";"0";"670";"7";"1";"6";"0";"663";"225";"79";"359"
"6210-766e-2bb5-22bb-50d6-96f2-313f-9e04";"022308";"6";"2";"wieś";"stały";"Zakład Opiekuńczo-Leczniczy, ul. Dąbrowskiego 8, 55-010 Święta Katarzyna";"gm. Siechnice";"wrocławski";"dolnośląskie";"100";"94";"21";"79";"0";"0";"0";"0";"0";"0";"0";"0";"0";"79";"0";"0";"79";"0";"0";"0";"0";"79";"78";"0";"1"
"043a-afcf-5c49-3830-8c2d-db9f-5b19-4fef";"022308";"6";"3";"wieś";"stały";"Centrum Kultury, ul. Główna 82, 55-010 Święta Katarzyna";"gm. Siechnice";"wrocławski";"dolnośląskie";"1000";"1121";"220";"780";"0";"7";"0";"0";"0";"0";"0";"0";"0";"780";"0";"0";"780";"6";"2";"4";"0";"774";"313";"93";"368"
"8a62-a947-87b4-eedf-70f7-238f-c0d7-cb36";"022308";"6";"4";"wieś";"stały";"Świetlica w Sulimowie, Sulimów ul. Kochanowskiego 38, 55-010 Święta Katarzyna";"gm. Siechnice";"wrocławski";"dolnośląskie";"499";"576";"118";"381";"0";"0";"0";"0";"0";"0";"0";"0";"0";"381";"0";"0";"381";"7";"0";"7";"0";"374";"174";"52";"148"
"a728-0786-965c-0897-f3ae-e82f-fb55-8c1b";"022308";"6";"5";"wieś";"stały";"Świetlica w Groblicach, Groblice ul. Kotowicka 5, 55-010 Święta Katarzyna";"gm. Siechnice";"wrocławski";"dolnośląskie";"1000";"1119";"191";"809";"0";"7";"0";"0";"0";"0";"0";"0";"0";"809";"0";"0";"809";"5";"1";"4";"0";"804";"265";"119";"420"
"09dd-6f06-50dc-7bf9-f66d-5d09-ac1c-2868";"022308";"6";"6";"wieś";"stały";"Szkoła Podstawowa w Kotowicach, Kotowice ul. Podwalna 1, 55-010 Święta Katarzyna";"gm. Siechnice";"wrocławski";"dolnośląskie";"600";"635";"167";"433";"0";"3";"0";"0";"0";"0";"0";"0";"0";"433";"0";"0";"433";"8";"2";"6";"0";"425";"206";"39";"180"
"5dc7-d0ab-46ff-0fad-159f-b3b0-300a-a9df";"022308";"6";"7";"miasto";"stały";"Przedszkole w Siechnicach, ul. Osiedlowa 23a, 55-011 Siechnice";"gm. Siechnice";"wrocławski";"dolnośląskie";"999";"1197";"131";"868";"0";"0";"0";"0";"0";"0";"0";"0";"0";"868";"0";"0";"868";"12";"3";"9";"0";"856";"217";"154";"485"
"ac52-a24b-0fcd-6594-14aa-c601-b731-600d";"022308";"6";"8";"miasto";"stały";"Przedszkole w Siechnicach, ul. Osiedlowa 23a, 55-011 Siechnice";"gm. Siechnice";"wrocławski";"dolnośląskie";"999";"1078";"234";"765";"0";"1";"0";"0";"0";"0";"0";"0";"0";"765";"0";"0";"765";"12";"6";"6";"0";"753";"273";"99";"381"
"8a84-b3d6-396e-9650-1c54-8884-1278-d9a0";"022308";"6";"9";"miasto";"stały";"Szkoła Podstawowa Nr 2, ul. Księżnej Anny z Przemyślidów 6, 55-011 Siechnice";"gm. Siechnice";"wrocławski";"dolnośląskie";"1399";"1578";"231";"1168";"1";"16";"0";"0";"0";"0";"0";"0";"0";"1168";"0";"0";"1168";"28";"9";"19";"0";"1140";"344";"178";"618"
"1c8e-1b4e-dd78-7902-b441-1f99-db6e-1754";"022308";"6";"10";"miasto";"stały";"Szkoła Podstawowa Nr 1, ul. Szkolna 4, 55-011 Siechnice";"gm. Siechnice";"wrocławski";"dolnośląskie";"699";"728";"270";"429";"0";"1";"0";"0";"0";"0";"0";"0";"0";"429";"0";"0";"429";"19";"3";"16";"0";"410";"153";"72";"185"
"69db-d339-5eaa-02a5-2876-2dd6-ec12-505a";"022308";"6";"11";"miasto";"stały";"Urząd Miejski w Siechnicach, ul. Jana Pawła II 12, 55-011 Siechnice";"gm. Siechnice";"wrocławski";"dolnośląskie";"1199";"1366";"193";"1006";"0";"14";"0";"0";"0";"0";"0";"0";"0";"1006";"0";"0";"1006";"9";"4";"5";"0";"997";"260";"170";"567"
"8961-7808-3c5c-33a3-bfcb-300e-781d-ac38";"022308";"6";"12";"wieś";"stały";"Świetlica w Radwanicach, Radwanice ul. Kolejowa 8, 55-010 Święta Katarzyna";"gm. Siechnice";"wrocławski";"dolnośląskie";"800";"888";"220";"580";"0";"9";"0";"0";"0";"0";"0";"0";"0";"580";"0";"0";"580";"7";"1";"6";"0";"573";"211";"55";"307"
"097e-c87d-2d9b-a2cd-6eed-52c8-65fa-29a4";"022308";"6";"13";"wieś";"stały";"Szkoła Podstawowa, Radwanice ul. Szkolna 14a, 55-010 Święta Katarzyna";"gm. Siechnice";"wrocławski";"dolnośląskie";"1599";"1804";"269";"1330";"1";"15";"0";"0";"0";"0";"0";"0";"0";"1330";"0";"0";"1330";"14";"4";"10";"0";"1316";"394";"173";"749"
"3c0a-7d96-bb1b-ebb5-1da9-1b80-0d7a-71b5";"022308";"6";"14";"wieś";"stały";"Punkt Informacji Turystycznej, Mokry Dwór ul. Batorego 6a, 50-458 Wrocław";"gm. Siechnice";"wrocławski";"dolnośląskie";"400";"402";"179";"221";"0";"1";"0";"0";"0";"0";"0";"0";"0";"221";"0";"0";"221";"2";"0";"2";"0";"219";"81";"37";"101"
"c726-63ab-a3e8-188f-f45e-6755-bf8f-c832";"022308";"6";"15";"wieś";"stały";"Świetlica w Iwinach, Iwiny ul. Miodowa 12, 52-116 Wrocław";"gm. Siechnice";"wrocławski";"dolnośląskie";"1050";"1108";"176";"874";"0";"15";"0";"0";"0";"0";"0";"0";"0";"874";"0";"0";"874";"5";"2";"3";"0";"869";"212";"113";"544"
"ea9f-4b96-98c3-8d81-4ad6-e8b5-b8c5-6032";"022308";"6";"16";"wieś";"stały";"Świetlica w Żernikach Wrocławskich, Żerniki Wrocławskie ul. Parkowa 2, 55-010 Święta Katarzyna";"gm. Siechnice";"wrocławski";"dolnośląskie";"651";"730";"54";"597";"0";"1";"0";"0";"0";"0";"0";"0";"0";"597";"0";"0";"597";"11";"2";"9";"0";"586";"182";"46";"358"
"2738-d67e-6725-274b-63a7-f6fe-db6f-39e5";"022308";"6";"17";"wieś";"stały";"Szkoła Podstawowa, Żerniki Wrocławskie ul. Kolejowa 7a, 55-010 Święta Katarzyna";"gm. Siechnice";"wrocławski";"dolnośląskie";"1300";"1449";"212";"1088";"0";"10";"0";"0";"0";"0";"0";"0";"0";"1088";"0";"0";"1088";"15";"12";"3";"0";"1073";"381";"87";"605"
"21fc-6166-149b-ca35-e168-e4e9-56ca-baaa";"022309";"6";"1";"wieś";"stały";"Gminne Centrum Kultury w Żórawinie, al. Niepodległości 6, 55-020 Żórawina";"gm. Żórawina";"wrocławski";"dolnośląskie";"1800";"2029";"408";"1392";"2";"9";"0";"0";"0";"0";"0";"0";"0";"1392";"0";"0";"1392";"23";"6";"17";"0";"1369";"519";"164";"686"
"538a-a67d-9992-259a-f17b-e1bc-964a-65b6";"022309";"6";"2";"wieś";"stały";"Szkoła Podstawowa w Węgrach, Węgry ul. Szkolna 3, 55-020 Żórawina";"gm. Żórawina";"wrocławski";"dolnośląskie";"1100";"1163";"512";"588";"0";"2";"0";"0";"0";"0";"0";"0";"0";"588";"0";"0";"588";"14";"2";"12";"0";"574";"295";"91";"188"
"a783-de42-915d-e46d-90ab-91b3-ad27-34f1";"022309";"6";"3";"wieś";"stały";"Świetlica w Starym Śleszowie, Stary Śleszów ul. Oławska 16, 55-020 Żórawina";"gm. Żórawina";"wrocławski";"dolnośląskie";"701";"727";"218";"483";"1";"2";"0";"0";"0";"0";"0";"0";"0";"483";"0";"0";"483";"13";"2";"11";"0";"470";"251";"63";"156"
"f326-9f1c-900b-07c0-4aae-ba45-3406-6fd5";"022309";"6";"4";"wieś";"stały";"Świetlica w Turowie, Turów ul. Wrocławska 6, 55-020 Żórawina";"gm. Żórawina";"wrocławski";"dolnośląskie";"1000";"1097";"327";"673";"2";"3";"0";"0";"0";"0";"0";"0";"0";"673";"0";"0";"673";"8";"3";"5";"0";"665";"300";"72";"293"
"e283-556f-f04a-bf4f-142e-bdc6-df28-ea99";"022309";"6";"5";"wieś";"stały";"Szkoła Podstawowa w Wilczkowie, Wilczków ul. M. Kopernika 29, 55-020 Żórawina";"gm. Żórawina";"wrocławski";"dolnośląskie";"1202";"1314";"466";"736";"1";"3";"0";"0";"0";"0";"0";"0";"0";"736";"0";"0";"736";"10";"3";"7";"0";"726";"279";"89";"358"
"d3fd-d666-a6a1-51ea-ac8f-5e34-d91d-fb07";"022309";"6";"6";"wieś";"stały";"Szkoła Podstawowa w Rzeplinie, Rzeplin al. Lipowa 46, 55-020 Żórawina";"gm. Żórawina";"wrocławski";"dolnośląskie";"1000";"1100";"242";"758";"0";"1";"0";"0";"0";"0";"0";"0";"0";"758";"0";"0";"758";"8";"4";"4";"0";"750";"202";"105";"443"
"fa8b-4043-a646-ff16-d30c-ee16-4cdf-93cf";"022309";"6";"7";"wieś";"stały";"Świetlica w Karwianach, Karwiany ul. Majowa 3a, 52-200 Wrocław";"gm. Żórawina";"wrocławski";"dolnośląskie";"1000";"1122";"92";"908";"0";"8";"0";"0";"0";"0";"0";"0";"0";"908";"0";"0";"908";"9";"0";"9";"0";"899";"196";"112";"591"
"b574-ef0c-44dc-4cbc-08bd-3c08-96d5-3134";"";"44";"89";"zagranica";"zagranica";"Al Asad Air Base (AAAB), Al Asad, Republika Iraku";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"baef-dd2d-5baa-ead8-92bb-be2c-9a51-a1e2";"";"44";"119";"zagranica";"zagranica";"Novo Selo, Camp Maréshal de Lattre de Tassigny Novo Selo/Maxhunaj, Novo Selo/Maxhunaj, Republika Kosowa";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"77ff-e659-096f-60b8-dd11-2683-a7fa-42a7";"";"44";"1";"zagranica";"zagranica";"Airfield Building 13982 Disney&California Loop (South), APO AE09354, Bagram, Islamska Republika Afganistanu";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"8a16-233c-3cec-586f-4c5b-9e39-863f-1b4c";"";"44";"87";"zagranica";"zagranica";"Irbil, Agencja Konsularna RP Junction of Texas and Hawaii Street, 250, American Village, Khanzad, Irbil, Irbil, Republika Iraku";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"36ff-c714-1fd9-06a0-b9e4-4cb3-2031-a154";"";"44";"186";"zagranica";"zagranica";"Krajowa, Cercul Militar Craiova Strada Marin Sorescu nr 2 200642 Craiova, Craiova, Rumunia";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"fa31-6795-b9fb-c775-0559-2e68-10de-652d";"";"44";"88";"zagranica";"zagranica";"At-Taji, Camp Taji Joint Operations Base in Taji, At-Taji, Republika Iraku";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
